graph_num,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
34287847,0,0,0,4,0,0,0,5,0,0,1,0,0,1,4,1,0,3,0,0,0,5,0,0,0,3,1,0,2,0,0,0,0,1,2,0,1,0,0,0,2,1,0,5,4,5,1,0,0,0,0,0,0,1,5,3,2,0,0,5,0,0,0,0,0,0,5,4,0,4,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,5,0,3,0,3,0,2,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
72219088,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,2,0,0,1,1,0,5,0,0,0,1,1,0,0,0,0,4,5,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,2,5,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,5,1,1,0,0,0,1,4,1,3,1,1,0,3,0,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,2,3,0,2,0,1,0,0,0,2,2,0,0,0,0,0,1,1,0,3,0,0,1,0
67105577,2,1,1,2,1,1,3,3,1,2,3,3,0,2,1,2,2,2,1,1,1,2,3,3,2,3,0,0,2,0,2,1,2,3,4,2,2,0,2,1,4,1,1,1,1,2,2,2,2,1,2,2,1,3,2,3,5,2,2,5,2,2,2,1,1,2,0,1,2,1,0,1,3,0,2,1,2,2,1,0,1,2,1,5,3,2,3,1,1,1,1,1,1,1,0,2,2,0,1,2,1,0,1,3,2,0,1,5,1,4,1,0,5,0,1,2,4,2,3,0,1,0,1,2,0,1,4,2,1,1
66914003,0,0,0,0,2,0,3,4,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,3,4,0,0,0,0,2,2,1,0,0,0,0,0,0,0,2,5,1,0,0,1,5,0,0,5,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,4,1,0,0,1,3,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,2,0,1,1,0,0,5,0,2,0,3,0,0,5,0,0,0,5,0,0,0
23521729,0,0,0,2,4,0,2,2,0,1,0,3,0,2,1,0,1,2,0,1,1,0,2,5,3,1,2,0,5,0,1,2,0,4,2,5,4,1,1,2,1,1,0,0,1,1,0,1,0,0,1,0,3,2,0,2,2,1,0,0,1,0,1,0,5,2,0,3,0,0,3,4,3,0,0,1,1,1,1,1,1,1,0,0,0,1,1,2,0,1,4,0,0,1,2,0,5,0,0,0,0,1,0,0,1,2,0,1,0,0,1,0,1,0,0,5,0,5,0,0,0,0,1,0,0,0,1,1,0,0
21133544,1,1,0,2,0,1,0,4,0,4,2,2,2,3,5,2,1,4,1,2,1,4,4,2,0,5,0,2,2,0,2,1,2,3,5,1,1,1,1,2,1,1,0,3,5,5,1,0,3,0,0,2,1,2,3,2,4,1,1,5,1,0,1,0,1,1,3,2,2,1,1,2,3,0,2,1,3,1,1,1,2,3,1,2,3,1,2,2,2,0,1,1,1,4,0,0,2,0,0,3,1,1,0,3,5,2,0,1,3,1,0,1,5,1,2,2,4,0,0,1,0,0,0,5,0,0,4,2,0,0
36447212,1,2,2,2,2,1,0,1,1,2,1,2,1,1,2,1,1,4,4,3,2,3,4,1,1,4,1,5,2,1,4,2,3,2,4,2,1,2,1,0,2,4,4,4,3,4,1,2,3,3,0,2,3,3,3,3,5,0,0,5,1,2,2,0,2,2,2,2,0,0,2,1,3,1,3,2,3,2,3,2,0,3,3,3,2,4,1,0,2,2,2,1,1,3,0,0,1,0,2,2,4,1,2,4,3,2,1,3,2,1,0,2,3,2,2,2,2,4,0,1,2,2,2,5,1,0,5,2,1,1
28910586,0,2,0,0,0,3,0,2,1,5,2,2,3,0,0,1,0,5,1,2,0,0,5,4,0,5,2,3,4,0,5,0,0,2,2,0,0,2,2,1,2,0,2,1,3,0,1,0,5,0,2,2,2,3,1,5,3,0,5,4,4,4,0,0,1,0,3,0,0,0,1,0,1,0,0,0,5,0,0,1,0,2,0,0,4,1,5,0,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,5,1,0,0,5,0,0,1,2,1,5,1,0,5,3,0,0,0,3,0,5,0,0,5,2,3,0
32661128,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,3,0,0,2,0,2,0,0,5,5,1,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,3,4,1,0,5,0,0,5,0,0,0,0,0,2,0,0,2,0,0,0,5,0,0,0,0,1,0,3,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
34196431,0,0,0,2,0,0,1,2,0,0,0,0,4,0,3,1,0,5,0,0,0,5,0,0,0,3,0,1,0,0,0,0,0,0,4,0,0,0,0,2,1,0,2,0,4,5,0,0,0,0,0,0,0,0,4,0,2,0,0,5,0,0,1,0,0,0,4,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,5,0,0,0,2,0,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
21124626,0,2,1,2,0,1,1,3,1,2,2,2,1,1,4,2,1,5,2,1,1,2,4,2,1,5,0,4,1,0,2,0,3,2,3,2,2,1,1,1,1,2,0,5,3,5,0,0,2,1,1,1,1,4,4,3,5,0,3,5,2,2,0,0,0,1,5,1,1,2,1,1,4,1,0,0,0,0,2,3,0,2,2,2,4,1,1,0,1,2,1,0,0,5,0,0,1,0,1,2,0,0,0,5,5,1,0,2,2,1,2,3,5,0,0,1,2,2,0,0,0,0,0,5,0,1,5,0,0,0
21623482,0,4,3,1,0,0,4,0,0,3,0,3,0,1,3,2,0,3,0,2,1,0,4,1,0,5,0,4,2,0,3,2,1,3,5,5,2,0,5,1,1,1,0,2,3,2,0,0,3,1,0,2,0,0,3,5,5,1,1,5,4,0,3,1,5,1,0,0,1,0,0,1,3,1,0,2,1,0,1,4,0,2,1,3,5,2,5,0,0,1,0,0,0,3,0,0,1,0,0,2,1,1,0,2,5,0,1,2,1,0,0,0,5,0,0,2,3,0,0,1,0,2,0,5,0,0,3,0,0,0
24671130,2,0,0,5,1,1,0,0,0,0,1,1,1,0,0,2,1,2,5,0,0,1,2,1,0,0,2,3,2,1,5,1,4,1,3,1,0,0,0,1,4,3,2,0,1,1,1,0,3,0,3,1,2,0,2,1,3,0,5,5,5,0,5,0,5,0,1,1,2,1,0,5,0,1,0,1,1,2,2,0,1,0,3,0,0,4,0,0,0,0,0,0,4,1,0,0,0,1,1,4,1,0,0,1,1,2,0,1,2,1,0,0,1,0,0,0,0,0,2,1,5,0,1,0,1,1,1,0,0,1
52316360,0,1,0,1,1,2,1,2,0,4,0,1,0,0,4,1,0,5,0,1,0,1,0,0,2,4,0,0,4,0,5,0,1,0,5,1,0,0,1,0,3,0,0,1,2,0,0,0,0,0,3,0,0,0,0,5,5,0,3,4,1,3,0,0,0,5,2,0,0,0,0,0,2,0,1,0,1,1,1,1,0,1,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,5,0,0,5,1,0,0,2,1,0,0,0,5,0,0,1,0,0,0,4,0,0,5,1,1,0
532825,0,0,0,1,1,0,0,0,0,0,2,3,0,1,1,0,0,2,0,0,1,1,3,5,0,1,0,2,2,0,2,0,5,1,4,0,0,0,2,2,1,0,5,0,0,1,1,0,0,0,3,1,0,1,1,2,3,0,3,2,5,0,2,0,3,0,0,0,3,0,0,3,5,0,2,1,0,2,3,4,2,4,3,0,1,3,0,0,0,2,1,0,2,0,0,1,2,0,0,1,0,0,0,2,1,3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
39172527,0,0,1,3,1,0,1,1,0,0,0,0,1,2,0,1,1,1,1,0,0,0,2,3,2,2,1,0,1,0,1,1,1,5,3,3,0,0,0,2,2,2,0,0,0,1,0,0,0,0,1,0,2,2,0,1,3,1,0,0,2,0,2,1,1,5,0,0,1,0,1,1,3,2,5,5,1,2,1,0,1,5,0,3,0,0,4,2,1,0,2,0,1,0,3,0,1,1,0,0,0,0,2,0,0,1,0,1,1,4,0,0,2,0,0,2,1,0,1,1,2,0,2,1,0,1,2,0,0,0
20823651,0,1,0,5,0,0,5,1,0,2,5,5,0,5,2,0,2,1,0,0,0,0,0,2,1,2,0,0,0,0,1,1,1,3,1,0,0,0,1,5,0,0,0,0,2,2,4,0,0,1,0,3,0,0,0,1,0,2,3,2,4,0,4,0,1,0,0,0,5,5,0,5,1,0,1,0,1,0,2,0,0,2,0,1,0,2,1,2,0,3,0,0,0,1,0,2,2,0,1,4,0,2,0,5,0,3,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,2
24560785,0,2,0,5,2,0,1,0,1,1,5,5,5,5,5,1,0,0,1,0,0,0,4,2,0,4,1,1,1,0,1,0,2,1,1,0,0,0,0,5,0,1,1,2,1,1,4,1,0,0,0,0,0,1,2,1,2,2,3,0,0,4,0,0,0,0,1,0,5,5,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,5,0,1,4,0,2,0,5,2,2,0,1,0,0,1,2,1,3,1,0,1,2,0,0,0,1,0,1,0,5,0,2,5,4
61542283,0,4,0,3,0,2,0,2,3,5,4,4,2,2,3,2,0,3,1,2,0,0,4,2,2,3,0,3,4,1,4,0,2,2,2,2,0,1,3,1,0,2,2,3,3,3,2,0,3,1,2,2,2,2,2,5,5,0,3,4,3,3,1,0,0,1,1,0,2,0,0,0,3,0,0,0,4,2,2,3,0,2,2,1,4,2,4,0,0,2,0,1,0,2,0,0,2,1,2,2,1,0,1,3,3,0,0,5,2,1,0,3,2,2,0,0,4,2,0,0,0,2,0,5,0,0,5,1,2,0
525607,0,5,0,1,0,0,2,3,1,4,2,1,1,3,1,3,0,3,1,3,0,1,5,3,0,5,0,4,2,0,3,0,2,0,2,1,0,1,3,1,0,0,1,4,1,4,2,0,2,0,1,2,0,3,1,5,3,1,1,5,3,3,2,0,0,0,2,0,1,1,0,2,2,0,0,1,4,0,1,1,0,2,0,2,2,0,3,0,1,2,1,0,0,1,1,0,0,0,3,1,2,1,0,5,3,0,0,3,1,2,0,2,5,2,0,2,5,1,0,0,0,1,0,1,0,0,5,0,1,0
72749304,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,2,0,0,3,0,3,0,0,2,0,0,1,3,0,0,2,0,0,0,1,0,2,0,3,0,0,3,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,1,0,0,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
398566,0,2,1,4,1,1,0,0,0,0,0,3,1,1,4,5,1,5,3,4,5,1,4,0,0,5,0,5,5,1,4,0,5,1,3,5,0,0,4,1,2,5,0,0,4,5,0,2,0,2,5,1,1,0,1,0,1,1,5,5,5,0,4,1,5,0,2,1,3,0,2,4,2,0,0,4,2,0,1,3,0,1,1,0,1,5,3,0,0,5,2,0,1,5,0,0,0,4,0,3,0,1,0,5,1,0,0,5,1,0,1,0,5,0,0,0,1,4,1,0,0,1,1,5,0,5,3,0,0,0
49159160,0,1,0,0,0,3,0,0,1,5,2,1,1,0,1,3,1,3,0,2,0,0,3,1,0,0,0,2,3,0,2,0,2,2,0,0,1,0,2,0,1,0,1,1,0,0,1,0,0,0,1,0,0,2,2,4,4,0,3,3,2,2,1,1,1,1,0,0,0,0,0,2,1,0,0,0,2,0,0,2,0,1,1,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,5,0,0,0,3,0,3,4,0,3,0,0,0,0,2,0,4,0,1,4,0,2,0
30206248,0,5,0,3,0,5,2,2,1,5,3,1,2,2,3,3,1,4,2,5,0,1,5,4,0,4,1,5,4,0,5,0,3,5,5,1,0,1,3,1,1,3,1,1,3,3,1,0,4,1,3,0,2,2,4,5,4,0,2,5,5,4,1,0,2,1,2,0,0,0,1,3,5,0,1,1,5,0,1,3,1,5,0,3,5,2,5,1,0,0,1,0,1,3,0,0,1,0,1,0,2,1,0,3,2,1,0,5,0,1,0,2,3,4,1,1,5,5,0,0,0,1,0,5,0,0,3,1,1,0
24332462,1,2,0,5,1,0,5,3,0,0,5,3,1,4,1,0,0,3,0,2,0,0,2,1,1,2,0,1,0,0,0,0,1,3,3,1,0,0,1,4,2,2,1,0,0,3,2,0,1,0,0,1,1,1,1,0,1,2,3,2,3,1,3,0,2,0,1,0,4,3,0,3,0,0,0,0,1,0,3,0,0,0,0,0,1,2,0,0,0,2,0,0,0,2,0,1,1,0,1,2,0,0,1,5,0,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,2,0,1,1,0,2,2
20997350,0,0,0,2,0,0,0,1,0,1,5,2,0,0,1,0,0,4,2,0,1,0,4,0,0,3,0,5,1,0,5,0,5,2,1,1,0,0,3,0,0,2,0,0,1,2,1,0,0,2,0,1,1,0,0,0,3,0,0,3,2,0,2,0,0,0,0,0,1,1,0,0,2,0,1,0,1,0,4,1,0,1,2,1,4,3,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,2,1,0,0,2,0,1,0,0,1,0,0,1,2,2,0,0,0,0,0,3,0,1,2,0,0,0
25116379,4,1,1,2,2,1,5,4,2,3,5,2,4,4,1,1,1,3,4,3,2,3,5,5,5,3,3,3,3,2,4,0,5,5,5,3,2,2,1,5,1,1,3,2,2,4,2,1,1,0,4,1,5,5,0,1,5,1,4,4,3,1,4,1,3,3,3,1,2,3,0,2,5,1,5,2,3,0,5,0,2,5,1,5,0,2,1,5,0,4,5,2,3,3,1,1,4,1,1,5,1,1,1,5,4,2,2,1,1,2,1,5,5,2,2,2,5,5,1,0,2,0,0,3,1,4,2,3,1,2
50999152,0,3,0,0,1,0,0,3,0,0,0,2,1,1,3,0,1,2,0,2,1,2,2,5,1,5,1,4,0,0,0,0,0,5,5,0,0,0,3,3,1,3,0,1,1,0,0,0,0,1,0,1,3,3,1,4,5,4,1,5,3,1,1,1,0,3,1,0,1,1,0,1,5,0,1,0,1,2,1,1,2,4,1,0,5,0,1,1,0,2,2,1,0,2,0,1,2,0,1,0,1,0,0,3,4,0,2,4,0,0,0,2,4,0,0,2,0,3,0,0,2,0,3,5,0,0,5,0,0,1
22141445,0,4,0,5,0,0,0,3,0,1,2,1,0,5,1,0,0,5,0,0,1,0,0,0,2,2,0,0,5,0,0,0,2,2,0,1,0,0,1,5,1,0,0,0,0,2,0,2,0,0,0,1,2,0,0,3,5,2,3,3,5,0,2,0,2,0,0,0,0,0,0,2,0,0,1,0,4,1,0,0,0,3,1,2,2,5,0,1,0,4,0,0,1,4,0,0,4,0,0,1,0,2,0,5,1,5,1,5,0,1,0,1,2,0,0,0,2,5,0,0,0,0,0,4,0,1,2,2,0,0
24925985,0,3,1,5,0,5,0,0,0,4,0,4,3,1,1,2,0,3,0,1,2,0,3,5,0,0,1,0,3,0,3,0,0,4,0,0,1,0,0,2,1,0,0,0,1,0,3,2,4,0,0,1,1,2,1,3,2,1,5,0,4,5,2,2,2,0,3,0,5,2,1,1,2,1,1,0,4,3,0,0,0,3,1,0,0,2,3,0,0,1,0,0,0,0,0,0,3,0,2,0,0,0,0,2,1,0,0,5,0,0,0,2,1,3,3,0,2,2,0,0,0,1,0,1,0,2,1,2,2,1
43740142,1,2,0,1,0,0,0,2,0,2,3,2,1,0,2,0,0,5,2,0,1,4,2,0,0,5,0,1,0,0,1,2,3,3,3,0,0,0,0,0,1,1,0,4,4,3,1,0,3,0,0,0,2,0,1,3,3,1,3,5,0,0,1,0,1,1,0,0,1,0,3,0,0,0,2,0,2,1,1,0,0,0,1,5,5,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,2,0,0,2,1,0,0,3,2,0,0,0,5,0,0,1,4,0,0,0,0,0,0,5,0,0,4,0,0,0
21451895,1,3,1,2,2,4,0,5,1,1,4,3,4,1,5,0,0,4,1,2,3,5,4,1,0,5,0,5,2,0,4,1,1,1,5,2,2,0,2,2,1,2,2,5,5,5,0,1,2,0,2,1,3,2,5,1,2,0,1,5,2,4,2,1,2,2,5,3,2,0,3,1,4,2,1,1,1,1,1,4,1,2,1,4,2,2,3,0,3,2,4,1,0,5,1,0,0,1,0,1,1,0,2,4,5,2,1,5,4,0,0,2,5,5,3,1,4,5,0,1,1,2,0,4,0,2,5,1,1,1
34983603,2,3,2,2,2,3,3,2,1,5,2,4,3,0,4,2,0,4,5,4,2,0,5,4,2,5,0,5,5,0,5,3,4,5,4,5,0,2,5,1,2,5,3,3,3,4,1,2,3,3,2,2,4,4,0,5,5,0,5,4,4,3,3,1,3,2,1,1,2,0,1,2,3,1,0,4,2,2,5,5,2,1,5,2,5,2,5,0,2,4,2,0,0,2,0,2,1,0,3,5,2,0,1,0,4,2,1,5,0,2,0,1,5,1,0,2,3,4,2,0,2,0,1,5,0,1,4,0,0,0
44979338,1,5,1,3,1,3,1,1,0,4,5,2,2,2,1,1,1,3,2,3,1,1,5,1,1,3,2,3,3,1,5,1,2,2,3,1,1,0,2,1,3,1,2,0,1,2,1,1,4,2,1,1,2,0,2,5,5,1,3,3,3,2,3,1,2,1,1,1,1,1,1,2,3,2,1,1,3,2,1,1,1,5,2,1,1,2,3,1,1,2,1,1,1,1,0,1,1,1,2,1,2,1,1,3,2,2,1,5,1,1,1,2,2,1,1,1,4,1,1,1,1,1,2,3,1,3,5,1,2,1
20132258,0,0,0,1,0,0,0,2,0,1,2,2,0,0,4,0,0,4,0,0,0,2,1,0,0,4,0,1,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,5,2,5,1,0,0,0,0,0,0,1,4,0,0,0,0,5,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19099654,1,5,0,5,0,3,0,2,1,5,3,2,2,2,1,1,3,4,2,2,3,2,5,3,1,3,0,3,3,2,5,1,3,3,3,2,1,1,3,5,2,2,3,3,2,3,1,1,2,1,1,1,2,3,3,4,2,1,5,4,5,3,3,1,2,0,0,1,2,0,1,2,2,2,0,2,5,1,2,4,1,4,1,1,5,2,3,1,1,2,3,0,1,2,0,0,1,0,2,1,2,1,0,2,2,2,0,5,0,1,1,2,3,0,2,0,4,5,0,1,0,0,0,5,0,1,4,2,0,0
30266347,0,5,0,0,0,2,2,0,3,5,2,4,2,0,0,2,2,3,0,4,0,0,4,2,2,4,0,0,3,0,5,0,5,2,3,0,1,0,0,2,2,2,5,3,0,0,3,0,5,2,1,0,3,0,3,5,3,0,4,0,5,2,0,0,0,2,0,0,2,0,0,2,4,0,0,0,4,1,2,5,0,2,0,0,3,2,4,0,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,4,3,0,0,5,0,0,0,4,2,0,2,0,5,3,0,0,0,2,1,5,0,0,5,2,3,0
64962497,1,0,1,0,1,0,3,2,3,1,0,0,2,1,1,1,2,3,1,1,1,1,1,0,0,0,0,4,2,1,1,3,3,1,2,5,0,1,0,0,0,5,1,1,1,2,1,0,4,0,5,0,1,0,2,0,1,1,1,2,2,1,1,1,0,5,1,3,1,1,3,1,0,1,2,1,0,3,3,2,5,1,4,0,0,1,4,2,1,2,4,3,2,2,2,0,0,1,0,1,1,1,2,0,0,2,5,1,1,2,2,2,1,0,1,1,1,2,2,2,2,1,4,2,0,0,0,0,0,1
20739331,0,3,0,2,0,0,1,5,0,5,1,0,1,0,5,1,0,5,1,2,0,0,1,1,1,4,0,0,1,0,4,0,1,2,0,0,0,1,3,2,0,0,0,3,5,5,0,0,1,0,0,0,0,2,3,4,2,0,5,5,5,1,3,0,3,0,5,2,0,0,0,2,1,0,2,0,2,0,0,0,0,2,0,1,2,2,4,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,5,1,0,5,3,0,2,3,5,0,0,0,4,2,0,1,0,1,0,3,0,0,1,0,0,0
27681909,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,1,3,0,1,0,0,4,0,0,0,5,5,5,0,0,0,0,0,0,0,2,3,0,3,0,0,5,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,1,2,4,0,0,1,0,0,0,2,5,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
68469257,0,0,0,1,0,0,0,2,0,2,0,1,0,2,0,1,0,1,1,1,0,0,2,1,1,1,0,5,3,0,4,0,2,1,4,4,0,0,2,0,2,3,2,0,0,0,0,0,2,0,3,1,0,0,0,1,3,0,2,2,2,0,3,0,0,0,1,1,0,0,0,2,0,1,1,2,0,3,4,5,0,1,2,1,5,4,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0
26727450,0,5,1,3,0,3,1,3,0,5,2,2,3,2,3,5,2,5,2,4,1,2,5,3,2,5,0,5,5,1,5,2,3,0,3,3,1,1,5,3,1,3,3,4,4,3,1,0,5,2,3,1,2,2,2,5,2,1,5,5,5,5,2,1,2,3,3,3,1,2,1,2,2,1,0,2,5,0,3,5,1,4,2,2,5,2,5,2,0,1,2,1,1,2,2,1,3,0,2,1,5,1,0,5,3,2,1,5,5,0,1,4,5,2,0,2,5,5,0,0,1,3,1,5,0,1,5,0,1,0
20833616,1,4,2,3,0,2,0,0,0,5,4,2,3,2,1,3,1,2,0,4,0,0,5,1,1,3,0,1,3,2,3,0,1,2,1,1,0,0,2,0,3,0,2,2,0,0,0,1,1,2,0,0,1,1,2,4,4,0,2,3,2,1,2,1,2,0,0,0,0,0,0,1,4,2,0,0,3,2,1,0,1,3,1,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,1,3,0,0,0,4,0,0,1,2,1,0,1,0,4,3,1,0,0,1,2,2,0,2,5,1,1,0
23047261,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,4,0,0,0,0,5,2,0,2,0,4,2,4,3,0,0,2,1,0,3,0,0,0,0,0,0,2,0,1,1,1,1,0,0,0,0,3,1,2,0,4,0,3,0,0,0,0,0,1,4,0,0,0,2,0,0,5,2,2,1,2,0,3,5,2,0,0,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0
21193669,0,1,0,4,2,1,2,3,1,0,5,3,2,5,1,0,0,2,5,0,1,0,4,0,0,3,1,3,2,0,1,1,2,3,2,0,1,2,0,4,3,0,0,0,1,2,5,0,0,0,0,1,0,2,1,2,4,2,0,3,5,4,2,0,2,3,0,1,5,1,1,5,1,0,1,0,0,2,5,2,0,1,1,1,1,0,0,0,1,2,0,0,0,3,0,1,2,0,0,5,2,2,1,5,2,5,1,2,1,1,0,1,2,3,2,4,0,0,0,0,1,0,1,2,0,0,0,0,1,0
58060767,0,0,0,4,0,0,3,1,0,0,5,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20082683,1,4,1,4,1,2,0,1,0,3,2,4,3,3,2,0,3,3,2,3,2,0,5,1,2,4,1,5,5,2,5,1,2,1,3,0,0,1,1,3,3,1,1,0,1,0,1,1,3,2,0,2,1,1,0,3,2,1,2,2,4,2,2,3,2,1,2,1,4,1,0,1,3,1,1,2,2,2,2,5,0,1,2,2,0,1,1,0,0,3,2,0,0,1,1,1,3,2,2,4,4,1,1,1,1,1,0,3,1,1,0,2,1,4,4,1,1,2,1,1,2,2,1,3,0,2,2,2,2,0
31273666,0,4,0,2,0,1,4,3,0,2,0,1,1,3,5,0,0,4,3,4,0,5,1,3,0,5,0,1,2,0,3,2,3,2,5,2,0,0,4,2,0,1,2,2,4,5,2,0,0,2,0,2,2,2,1,1,5,2,2,5,4,2,1,0,1,0,4,1,2,0,0,1,2,1,1,1,1,0,1,1,0,0,4,1,5,1,0,0,2,2,2,1,0,4,0,0,2,1,0,1,3,0,0,4,4,0,2,5,5,3,0,2,5,0,2,3,2,2,0,0,1,2,0,5,0,0,3,1,1,0
68401488,0,2,0,4,0,0,3,3,0,1,5,0,1,5,2,0,0,2,2,4,1,0,4,4,5,4,1,3,0,0,1,3,1,0,1,1,0,0,3,5,1,1,2,2,1,0,5,2,1,1,0,0,1,1,1,5,0,3,3,2,5,1,1,0,0,2,1,1,5,3,0,5,2,0,1,0,3,0,2,2,0,1,1,0,1,1,2,0,0,1,2,0,0,3,0,1,5,0,0,0,0,2,0,5,2,4,0,3,1,0,0,0,1,1,0,2,1,2,0,2,0,0,1,1,0,0,0,0,1,3
29533033,0,0,0,1,0,0,2,2,0,1,3,2,0,1,1,0,1,3,1,0,2,2,1,0,0,3,0,5,0,0,5,1,1,1,5,0,0,0,4,2,2,1,0,4,1,0,0,0,1,0,2,1,2,2,2,2,3,0,1,5,2,2,3,0,0,2,3,1,5,0,2,3,3,0,0,0,0,4,2,5,1,1,2,0,0,2,1,0,0,3,0,1,1,1,0,0,1,0,0,0,0,0,0,1,2,1,0,2,0,0,0,2,2,0,0,0,1,2,0,0,0,0,1,3,0,0,2,0,0,0
65009177,0,4,0,1,0,3,3,2,0,5,1,2,1,2,1,3,3,5,2,4,0,0,3,2,2,4,0,4,3,2,5,1,1,4,2,0,1,0,3,2,2,0,2,2,2,3,4,1,4,1,5,2,5,3,2,5,2,0,3,3,5,3,4,0,1,3,1,2,2,0,0,2,2,1,1,1,3,1,1,3,0,2,1,1,2,1,5,0,0,2,2,0,1,2,1,0,1,0,3,1,3,0,1,2,2,0,0,5,0,1,2,4,2,4,2,0,5,2,0,0,1,1,0,5,1,0,5,3,3,0
66879182,2,2,0,2,5,1,1,2,1,5,4,3,0,3,3,0,2,1,2,4,2,3,5,5,2,3,1,4,5,1,5,1,5,5,5,3,0,2,2,1,2,5,2,0,2,5,0,2,2,4,4,3,3,5,4,0,5,3,2,3,3,1,3,0,2,3,1,3,0,2,0,5,5,3,5,2,1,2,3,2,5,5,2,4,1,4,1,4,1,1,5,0,3,1,5,1,1,0,0,5,0,1,3,4,2,2,5,3,5,2,1,2,3,1,1,2,3,1,1,2,2,2,2,5,2,5,1,1,3,0
